idSchool,SchoolName,Grade,Program Code,Program Name,Total Requests,1st Choice,2nd Choice,3rd Choice,4th Choice,5th Choice,6th Choice,7th Choice,8th Choice,9th Choice,10th+
790,Redding ES,3,GE,GE: General Education,4,1,2,0,0,1,0,0,0,0,0
790,Redding ES,4,GE,GE: General Education,0,0,0,0,0,0,0,0,0,0,0
790,Redding ES,5,GE,GE: General Education,1,0,0,1,0,0,0,0,0,0,0
760,Revere (Paul) K-8,K,GE,GE: General Education,44,9,10,5,6,4,2,0,2,1,5
760,Revere (Paul) K-8,1,GE,GE: General Education,1,1,0,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,2,GE,GE: General Education,2,1,0,0,1,0,0,0,0,0,0
760,Revere (Paul) K-8,3,GE,GE: General Education,3,1,0,0,1,0,0,1,0,0,0
760,Revere (Paul) K-8,4,GE,GE: General Education,0,0,0,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,5,GE,GE: General Education,0,0,0,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,6,GE,GE: General Education,84,16,19,16,8,11,3,2,2,0,7
760,Revere (Paul) K-8,7,GE,GE: General Education,2,0,1,0,0,0,0,0,0,0,1
760,Revere (Paul) K-8,8,GE,GE: General Education,2,0,0,0,2,0,0,0,0,0,0
760,Revere (Paul) K-8,K,MM,MM: SDC - Mild to Moderate,8,1,3,1,2,1,0,0,0,0,0
760,Revere (Paul) K-8,1,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,2,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,3,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,4,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,5,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,K,SE,SE: Spanish Immersion (Non-Native),34,2,2,4,6,5,5,2,3,0,5
760,Revere (Paul) K-8,1,SE,SE: Spanish Immersion (Non-Native),1,0,1,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,K,SN,SN: Spanish Immersion (Spanish Speakers),24,8,3,3,2,1,1,0,1,1,4
760,Revere (Paul) K-8,1,SN,SN: Spanish Immersion (Spanish Speakers),2,0,0,0,0,2,0,0,0,0,0
760,Revere (Paul) K-8,2,SN,SN: Spanish Immersion (Spanish Speakers),3,1,2,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,3,SN,SN: Spanish Immersion (Spanish Speakers),2,1,0,0,0,0,0,1,0,0,0
760,Revere (Paul) K-8,4,SN,SN: Spanish Immersion (Spanish Speakers),0,0,0,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,5,SN,SN: Spanish Immersion (Spanish Speakers),0,0,0,0,0,0,0,0,0,0,0
965,Rodriguez (Zaida T) EES,TK,GE,GE: General Education,49,7,7,2,9,8,5,6,2,1,2
796,Rooftop K-8,TK,GE,GE: General Education,289,57,64,43,39,34,14,13,9,1,15
796,Rooftop K-8,K,GE,GE: General Education,588,80,63,71,75,68,47,29,28,27,100
796,Rooftop K-8,1,GE,GE: General Education,25,6,7,8,0,1,0,1,1,0,1
796,Rooftop K-8,2,GE,GE: General Education,38,14,5,5,8,5,0,0,0,0,1
796,Rooftop K-8,3,GE,GE: General Education,17,8,4,2,0,1,0,0,0,1,1
796,Rooftop K-8,4,GE,GE: General Education,13,3,0,1,2,2,1,0,1,1,2
796,Rooftop K-8,5,GE,GE: General Education,20,11,3,4,1,1,0,0,0,0,0
796,Rooftop K-8,6,GE,GE: General Education,437,35,59,76,69,112,41,20,14,6,5
796,Rooftop K-8,7,GE,GE: General Education,16,4,5,1,2,2,1,1,0,0,0
796,Rooftop K-8,8,GE,GE: General Education,19,5,1,3,5,5,0,0,0,0,0
796,Rooftop K-8,PK,GE,GE: General Education,0,0,0,0,0,0,0,0,0,0,0
797,Roosevelt MS,6,AF,AF: SDC - Mild/Mod Autism Focus,15,5,2,6,1,0,1,0,0,0,0
797,Roosevelt MS,7,AF,AF: SDC - Mild/Mod Autism Focus,1,1,0,0,0,0,0,0,0,0,0
797,Roosevelt MS,8,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
797,Roosevelt MS,6,CN,CN: Cantonese Immersion (Cantonese Speakers),107,49,27,7,13,5,4,1,1,0,0
797,Roosevelt MS,7,CN,CN: Cantonese Immersion (Cantonese Speakers),1,0,1,0,0,0,0,0,0,0,0
797,Roosevelt MS,8,CN,CN: Cantonese Immersion (Cantonese Speakers),1,0,0,1,0,0,0,0,0,0,0
797,Roosevelt MS,6,GE,GE: General Education,"1,097",271,298,244,150,92,20,10,8,3,1
797,Roosevelt MS,7,GE,GE: General Education,38,19,7,6,3,1,1,1,0,0,0
797,Roosevelt MS,8,GE,GE: General Education,25,10,8,2,3,1,1,0,0,0,0
797,Roosevelt MS,6,MM,MM: SDC - Mild to Moderate,16,7,2,1,4,1,1,0,0,0,0
797,Roosevelt MS,7,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
797,Roosevelt MS,8,MM,MM: SDC - Mild to Moderate,1,0,0,1,0,0,0,0,0,0,0
797,Roosevelt MS,6,SA,SA: SDC - Extensive Services Autism Focus,7,4,1,1,1,0,0,0,0,0,0
797,Roosevelt MS,7,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
797,Roosevelt MS,8,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,TK,GE,GE: General Education,76,7,9,10,14,11,2,7,3,0,13
816,Sanchez ES,K,GE,GE: General Education,83,14,14,9,7,5,4,9,4,2,15
816,Sanchez ES,1,GE,GE: General Education,1,0,0,0,1,0,0,0,0,0,0
816,Sanchez ES,2,GE,GE: General Education,1,0,0,0,0,1,0,0,0,0,0
816,Sanchez ES,3,GE,GE: General Education,1,0,0,0,0,1,0,0,0,0,0
816,Sanchez ES,4,GE,GE: General Education,4,1,0,2,0,1,0,0,0,0,0
816,Sanchez ES,5,GE,GE: General Education,1,0,0,0,0,0,1,0,0,0,0
816,Sanchez ES,K,MM,MM: SDC - Mild to Moderate,3,0,1,0,0,0,0,1,1,0,0
816,Sanchez ES,1,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,2,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,3,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,4,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,5,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,3,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,4,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,5,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,K,SB,SB: Spanish Biliteracy,37,8,11,6,2,2,3,0,1,0,4
816,Sanchez ES,1,SB,SB: Spanish Biliteracy,3,2,0,0,1,0,0,0,0,0,0
816,Sanchez ES,2,SB,SB: Spanish Biliteracy,3,0,0,0,1,2,0,0,0,0,0
816,Sanchez ES,3,SB,SB: Spanish Biliteracy,4,0,1,0,1,2,0,0,0,0,0
816,Sanchez ES,4,SB,SB: Spanish Biliteracy,5,1,2,0,2,0,0,0,0,0,0
816,Sanchez ES,5,SB,SB: Spanish Biliteracy,1,0,1,0,0,0,0,0,0,0,0
955,Serra (Junipero) Annex EES,TK,GE,GE: General Education,68,7,20,11,6,7,3,6,0,3,5
656,Serra (Junipero) ES,TK,GE,GE: General Education,109,13,17,18,19,19,8,5,2,1,7
656,Serra (Junipero) ES,K,GE,GE: General Education,99,16,15,9,5,19,4,3,2,5,21
656,Serra (Junipero) ES,1,GE,GE: General Education,2,0,0,1,0,0,0,1,0,0,0
656,Serra (Junipero) ES,2,GE,GE: General Education,6,1,0,1,1,0,1,2,0,0,0
656,Serra (Junipero) ES,3,GE,GE: General Education,3,0,2,0,0,0,1,0,0,0,0
656,Serra (Junipero) ES,4,GE,GE: General Education,2,1,0,0,0,0,0,0,0,0,1
656,Serra (Junipero) ES,5,GE,GE: General Education,1,0,0,1,0,0,0,0,0,0,0
656,Serra (Junipero) ES,K,SB,SB: Spanish Biliteracy,36,12,9,3,0,3,6,0,2,0,1
656,Serra (Junipero) ES,1,SB,SB: Spanish Biliteracy,0,0,0,0,0,0,0,0,0,0,0
656,Serra (Junipero) ES,2,SB,SB: Spanish Biliteracy,3,0,0,2,0,1,0,0,0,0,0
656,Serra (Junipero) ES,3,SB,SB: Spanish Biliteracy,3,0,1,1,0,0,1,0,0,0,0
656,Serra (Junipero) ES,4,SB,SB: Spanish Biliteracy,1,1,0,0,0,0,0,0,0,0,0
656,Serra (Junipero) ES,5,SB,SB: Spanish Biliteracy,2,1,0,1,0,0,0,0,0,0,0
493,SF Community K-8,K,GE,GE: General Education,142,25,11,17,15,15,6,9,6,7,31
493,SF Community K-8,1,GE,GE: General Education,5,1,1,2,0,0,0,0,1,0,0
493,SF Community K-8,2,GE,GE: General Education,5,2,2,0,0,0,0,0,0,0,1
493,SF Community K-8,3,GE,GE: General Education,7,2,2,2,0,0,1,0,0,0,0
493,SF Community K-8,4,GE,GE: General Education,5,2,2,1,0,0,0,0,0,0,0
493,SF Community K-8,5,GE,GE: General Education,3,1,1,0,0,0,0,0,0,0,1
493,SF Community K-8,6,GE,GE: General Education,146,31,38,21,22,16,5,1,5,1,6
493,SF Community K-8,7,GE,GE: General Education,5,2,1,0,0,1,0,0,0,0,1
493,SF Community K-8,8,GE,GE: General Education,2,0,0,0,0,1,0,1,0,0,0
621,SF International HS,13,CA,SDC Transition Program (CAT),5,2,0,0,2,0,1,0,0,0,0
621,SF International HS,8,GX,GX: General Education Newcomer,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,9,GX,GX: General Education Newcomer,8,2,3,1,0,1,0,0,0,0,1
621,SF International HS,10,GX,GX: General Education Newcomer,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,11,GX,GX: General Education Newcomer,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,12,GX,GX: General Education Newcomer,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,9,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,10,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,11,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,12,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,8,NC,NC: Chinese Newcomer,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,9,NC,NC: Chinese Newcomer,1,0,0,0,0,0,1,0,0,0,0
621,SF International HS,10,NC,NC: Chinese Newcomer,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,11,NC,NC: Chinese Newcomer,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,12,NC,NC: Chinese Newcomer,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,8,NS,NS: Spanish Newcomer,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,9,NS,NS: Spanish Newcomer,6,1,2,2,1,0,0,0,0,0,0
621,SF International HS,10,NS,NS: Spanish Newcomer,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,11,NS,NS: Spanish Newcomer,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,12,NS,NS: Spanish Newcomer,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,8,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,9,NX,NX: Newcomer Program,31,12,9,6,2,1,1,0,0,0,0
621,SF International HS,10,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,11,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
621,SF International HS,12,NX,NX: Newcomer Program,1,1,0,0,0,0,0,0,0,0,0
814,SF Public Montessori ES,K,GE,GE: General Education,261,24,40,30,36,33,13,10,9,6,60
814,SF Public Montessori ES,1,GE,GE: General Education,16,1,6,1,3,2,0,1,0,0,2
814,SF Public Montessori ES,2,GE,GE: General Education,6,0,0,1,2,2,0,0,0,0,1
814,SF Public Montessori ES,3,GE,GE: General Education,9,2,1,2,0,0,0,1,2,0,1
814,SF Public Montessori ES,4,GE,GE: General Education,7,0,4,0,1,0,0,0,0,0,2
814,SF Public Montessori ES,5,GE,GE: General Education,2,0,1,0,0,0,0,0,0,0,1
820,Sheridan ES,TK,GE,GE: General Education,63,16,7,7,8,8,0,2,3,4,8
820,Sheridan ES,K,GE,GE: General Education,86,15,8,16,9,7,6,3,1,0,21
820,Sheridan ES,1,GE,GE: General Education,2,1,0,0,0,1,0,0,0,0,0
820,Sheridan ES,2,GE,GE: General Education,0,0,0,0,0,0,0,0,0,0,0
820,Sheridan ES,3,GE,GE: General Education,0,0,0,0,0,0,0,0,0,0,0
820,Sheridan ES,4,GE,GE: General Education,1,0,1,0,0,0,0,0,0,0,0
820,Sheridan ES,5,GE,GE: General Education,2,2,0,0,0,0,0,0,0,0,0
823,Sherman ES,K,AF,AF: SDC - Mild/Mod Autism Focus,18,3,4,3,2,3,0,0,1,2,0
823,Sherman ES,1,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
823,Sherman ES,2,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
823,Sherman ES,3,AF,AF: SDC - Mild/Mod Autism Focus,1,1,0,0,0,0,0,0,0,0,0
823,Sherman ES,4,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
823,Sherman ES,5,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
823,Sherman ES,K,GE,GE: General Education,236,36,48,38,29,24,15,4,4,8,30
823,Sherman ES,1,GE,GE: General Education,10,1,4,5,0,0,0,0,0,0,0
823,Sherman ES,2,GE,GE: General Education,4,0,2,0,1,0,0,0,0,1,0
823,Sherman ES,3,GE,GE: General Education,9,3,2,0,2,0,0,1,0,0,1
823,Sherman ES,4,GE,GE: General Education,5,3,1,0,0,1,0,0,0,0,0
823,Sherman ES,5,GE,GE: General Education,4,1,0,2,0,1,0,0,0,0,0
488,Sloat (Commodore) ES,K,GE,GE: General Education,463,56,32,50,56,52,26,28,26,31,106
488,Sloat (Commodore) ES,1,GE,GE: General Education,22,1,3,3,4,2,3,1,2,0,3
488,Sloat (Commodore) ES,2,GE,GE: General Education,17,4,2,2,2,2,2,1,0,1,1
488,Sloat (Commodore) ES,3,GE,GE: General Education,12,3,2,1,1,2,1,1,0,0,1
488,Sloat (Commodore) ES,4,GE,GE: General Education,17,2,4,3,1,1,2,0,1,2,1
488,Sloat (Commodore) ES,5,GE,GE: General Education,5,0,0,0,2,2,0,0,0,0,1
834,Spring Valley Science ES,K,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,1,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,2,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,3,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,4,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,5,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,TK,GE,GE: General Education,58,10,11,13,7,6,1,2,0,1,7
834,Spring Valley Science ES,K,GE,GE: General Education,100,13,9,9,21,15,4,7,1,3,18
834,Spring Valley Science ES,1,GE,GE: General Education,3,0,0,1,0,0,2,0,0,0,0
834,Spring Valley Science ES,2,GE,GE: General Education,0,0,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,3,GE,GE: General Education,2,1,0,1,0,0,0,0,0,0,0
834,Spring Valley Science ES,4,GE,GE: General Education,1,1,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,5,GE,GE: General Education,1,1,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,K,MM,MM: SDC - Mild to Moderate,7,4,0,0,1,1,1,0,0,0,0
834,Spring Valley Science ES,1,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,2,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,3,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,4,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,5,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,K,SB,SB: Spanish Biliteracy,0,0,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,1,SB,SB: Spanish Biliteracy,0,0,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,2,SB,SB: Spanish Biliteracy,0,0,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,3,SB,SB: Spanish Biliteracy,0,0,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,4,SB,SB: Spanish Biliteracy,2,2,0,0,0,0,0,0,0,0,0
834,Spring Valley Science ES,5,SB,SB: Spanish Biliteracy,0,0,0,0,0,0,0,0,0,0,0
782,Stevenson (Robert Louis) ES,TK,GE,GE: General Education,293,46,68,56,47,33,16,9,2,4,12
782,Stevenson (Robert Louis) ES,K,GE,GE: General Education,495,55,53,74,61,58,38,31,19,23,83
782,Stevenson (Robert Louis) ES,1,GE,GE: General Education,28,6,6,3,5,0,2,1,0,1,4
782,Stevenson (Robert Louis) ES,2,GE,GE: General Education,25,7,3,5,2,4,2,2,0,0,0
782,Stevenson (Robert Louis) ES,3,GE,GE: General Education,19,6,5,2,0,3,0,0,1,1,1
782,Stevenson (Robert Louis) ES,4,GE,GE: General Education,29,6,7,5,2,4,2,1,0,1,1
782,Stevenson (Robert Louis) ES,5,GE,GE: General Education,14,4,4,4,0,2,0,0,0,0,0
782,Stevenson (Robert Louis) ES,TK,MM,MM: SDC - Mild to Moderate,16,9,4,1,1,1,0,0,0,0,0
782,Stevenson (Robert Louis) ES,K,MM,MM: SDC - Mild to Moderate,21,13,4,2,1,1,0,0,0,0,0
782,Stevenson (Robert Louis) ES,1,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
782,Stevenson (Robert Louis) ES,2,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
782,Stevenson (Robert Louis) ES,3,MM,MM: SDC - Mild to Moderate,1,1,0,0,0,0,0,0,0,0,0
782,Stevenson (Robert Louis) ES,4,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
782,Stevenson (Robert Louis) ES,5,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
915,Stockton (Commodore) EES,TK,GE,GE: General Education,56,30,10,3,2,3,0,1,2,0,5
842,Sunnyside ES,K,GE,GE: General Education,369,62,51,43,34,38,20,27,17,9,68
842,Sunnyside ES,1,GE,GE: General Education,9,1,1,0,2,3,1,0,0,0,1
842,Sunnyside ES,2,GE,GE: General Education,10,0,2,1,0,2,2,2,0,0,1
842,Sunnyside ES,3,GE,GE: General Education,12,3,2,1,2,3,0,0,0,0,1
842,Sunnyside ES,4,GE,GE: General Education,8,1,0,2,1,0,2,1,0,0,1
842,Sunnyside ES,5,GE,GE: General Education,2,1,0,1,0,0,0,0,0,0,0
842,Sunnyside ES,K,MS,MS: SDC - Extensive Services,4,1,1,1,1,0,0,0,0,0,0
842,Sunnyside ES,1,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
842,Sunnyside ES,2,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
842,Sunnyside ES,3,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
842,Sunnyside ES,4,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
842,Sunnyside ES,5,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
750,Sunset ES,K,GE,GE: General Education,716,132,147,113,67,70,44,29,25,17,72
750,Sunset ES,1,GE,GE: General Education,58,19,11,9,8,8,1,0,1,1,0
750,Sunset ES,2,GE,GE: General Education,37,6,12,8,6,2,1,1,0,0,1
750,Sunset ES,3,GE,GE: General Education,34,14,10,5,2,1,0,1,0,0,1
750,Sunset ES,4,GE,GE: General Education,41,18,7,6,3,3,1,0,0,0,3
750,Sunset ES,5,GE,GE: General Education,25,10,9,0,3,2,1,0,0,0,0
750,Sunset ES,K,SA,SA: SDC - Extensive Services Autism Focus,6,2,2,2,0,0,0,0,0,0,0
750,Sunset ES,1,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
750,Sunset ES,2,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
750,Sunset ES,3,SA,SA: SDC - Extensive Services Autism Focus,1,1,0,0,0,0,0,0,0,0,0
750,Sunset ES,4,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
750,Sunset ES,5,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
848,Sutro ES,K,CB,CB: Cantonese Biliteracy,54,13,2,5,10,4,1,6,3,0,10
848,Sutro ES,1,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
848,Sutro ES,2,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
848,Sutro ES,3,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
848,Sutro ES,4,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
848,Sutro ES,5,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
848,Sutro ES,TK,GE,GE: General Education,150,15,21,28,28,13,12,10,7,6,10
848,Sutro ES,K,GE,GE: General Education,333,18,31,25,46,44,32,15,13,10,99
848,Sutro ES,1,GE,GE: General Education,10,0,1,1,2,2,0,0,0,0,4
848,Sutro ES,2,GE,GE: General Education,7,2,0,0,0,1,2,1,1,0,0
848,Sutro ES,3,GE,GE: General Education,8,0,1,3,3,0,0,0,0,0,1
848,Sutro ES,4,GE,GE: General Education,6,1,0,1,0,1,0,0,0,1,2
848,Sutro ES,5,GE,GE: General Education,1,0,0,0,1,0,0,0,0,0,0
513,Taylor (Edward R) ES,K,AF,AF: SDC - Mild/Mod Autism Focus,12,1,1,3,3,2,0,1,0,0,1
513,Taylor (Edward R) ES,1,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
513,Taylor (Edward R) ES,2,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
513,Taylor (Edward R) ES,3,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
513,Taylor (Edward R) ES,4,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
513,Taylor (Edward R) ES,5,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
513,Taylor (Edward R) ES,K,CB,CB: Cantonese Biliteracy,39,14,10,5,3,3,1,0,0,1,2
513,Taylor (Edward R) ES,1,CB,CB: Cantonese Biliteracy,1,0,0,0,1,0,0,0,0,0,0
513,Taylor (Edward R) ES,2,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
513,Taylor (Edward R) ES,3,CB,CB: Cantonese Biliteracy,1,0,1,0,0,0,0,0,0,0,0
513,Taylor (Edward R) ES,4,CB,CB: Cantonese Biliteracy,1,1,0,0,0,0,0,0,0,0,0
513,Taylor (Edward R) ES,5,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
513,Taylor (Edward R) ES,K,GE,GE: General Education,90,23,19,11,7,5,7,1,1,2,14
513,Taylor (Edward R) ES,1,GE,GE: General Education,4,1,0,0,1,0,1,0,0,0,1
513,Taylor (Edward R) ES,2,GE,GE: General Education,1,0,0,0,1,0,0,0,0,0,0
513,Taylor (Edward R) ES,3,GE,GE: General Education,3,2,1,0,0,0,0,0,0,0,0
513,Taylor (Edward R) ES,4,GE,GE: General Education,3,2,1,0,0,0,0,0,0,0,0
513,Taylor (Edward R) ES,5,GE,GE: General Education,3,2,0,0,1,0,0,0,0,0,0
513,Taylor (Edward R) ES,K,SB,SB: Spanish Biliteracy,29,11,7,4,4,1,0,0,2,0,0
513,Taylor (Edward R) ES,1,SB,SB: Spanish Biliteracy,2,1,1,0,0,0,0,0,0,0,0
513,Taylor (Edward R) ES,2,SB,SB: Spanish Biliteracy,0,0,0,0,0,0,0,0,0,0,0
513,Taylor (Edward R) ES,3,SB,SB: Spanish Biliteracy,0,0,0,0,0,0,0,0,0,0,0
513,Taylor (Edward R) ES,4,SB,SB: Spanish Biliteracy,0,0,0,0,0,0,0,0,0,0,0
513,Taylor (Edward R) ES,5,SB,SB: Spanish Biliteracy,1,1,0,0,0,0,0,0,0,0,0
859,Tenderloin Community ES,TK,AF,AF: SDC - Mild/Mod Autism Focus,3,2,0,1,0,0,0,0,0,0,0
859,Tenderloin Community ES,K,AF,AF: SDC - Mild/Mod Autism Focus,2,0,1,0,0,0,0,0,1,0,0
859,Tenderloin Community ES,1,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
859,Tenderloin Community ES,2,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
859,Tenderloin Community ES,K,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
859,Tenderloin Community ES,1,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
859,Tenderloin Community ES,2,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
859,Tenderloin Community ES,3,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
859,Tenderloin Community ES,4,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
859,Tenderloin Community ES,5,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
859,Tenderloin Community ES,TK,GE,GE: General Education,28,12,5,3,1,4,0,1,1,0,1
859,Tenderloin Community ES,K,GE,GE: General Education,62,33,10,6,2,5,0,0,0,0,6
859,Tenderloin Community ES,1,GE,GE: General Education,0,0,0,0,0,0,0,0,0,0,0
859,Tenderloin Community ES,2,GE,GE: General Education,0,0,0,0,0,0,0,0,0,0,0
859,Tenderloin Community ES,3,GE,GE: General Education,2,2,0,0,0,0,0,0,0,0,0
859,Tenderloin Community ES,4,GE,GE: General Education,2,2,0,0,0,0,0,0,0,0,0
859,Tenderloin Community ES,5,GE,GE: General Education,1,1,0,0,0,0,0,0,0,0,0
832,The Academy - SF @ McAteer HS,9,AO,AO: SDC - Auditory/Oral,1,0,1,0,0,0,0,0,0,0,0
